,quad,year,trackID,area,survives,age,distEdgeMin,allEdge,seedling,QuadName,Grazing,Group
1575,Q4,45,85,23.46051851,1,14,28.44273394,0,0,E1 Q4,UG,E1
1578,Q4,46,85,2.650073725,1,15,27.65708083,0,0,E1 Q4,UG,E1
1579,Q4,49,85,34.4518194,1,18,26.55454883,0,0,E1 Q4,UG,E1
1581,Q4,50,85,24.34889537,1,19,25.73735506,0,0,E1 Q4,UG,E1
1583,Q4,51,85,24.49738454,1,20,25.75105584,0,0,E1 Q4,UG,E1
1584,Q4,54,85,62.4849337,1,23,18.46486442,0,0,E1 Q4,UG,E1
1587,Q4,55,85,72.31726257,1,24,19.46625271,0,0,E1 Q4,UG,E1
1531,Q4,32,86,91.56314447,1,1,30.01303395,0,0,E1 Q4,UG,E1
1535,Q4,33,86,74.60171134,1,2,28.51845585,0,0,E1 Q4,UG,E1
1541,Q4,34,86,50.70686045,1,3,28.2503082,0,0,E1 Q4,UG,E1
1547,Q4,35,86,86.7482837,1,4,24.55172615,0,0,E1 Q4,UG,E1
1556,Q4,36,86,72.72925148,1,5,23.39842695,0,0,E1 Q4,UG,E1
1559,Q4,37,86,40.23602765,1,6,21.18999335,0,0,E1 Q4,UG,E1
1563,Q4,38,86,23.30403289,0,7,28.3236699,0,0,E1 Q4,UG,E1
1530,Q4,32,87,76.55986169,1,1,0.0427941,0,0,E1 Q4,UG,E1
1534,Q4,33,87,68.12303053,1,2,3.92E-09,0,0,E1 Q4,UG,E1
1539,Q4,34,87,8.083492475,1,3,0.0330824,0,0,E1 Q4,UG,E1
1544,Q4,35,87,2.258668155,0,4,0.14166205,1,0,E1 Q4,UG,E1
1536,Q4,33,88,31.53107825,0,1,12.21101989,0,0,E1 Q4,UG,E1
1537,Q4,33,89,76.77034353,1,1,5.245919881,0,0,E1 Q4,UG,E1
1542,Q4,34,89,96.35770101,1,2,9.0494566,0,0,E1 Q4,UG,E1
1545,Q4,35,89,0.926867304,0,3,14.9633949,0,0,E1 Q4,UG,E1
1552,Q4,35,90,0.25,0,1,20.49089177,0,0,E1 Q4,UG,E1
1546,Q4,35,91,0.25,0,1,24.35133709,0,0,E1 Q4,UG,E1
1543,Q4,35,92,0.25,0,1,22.36554724,0,0,E1 Q4,UG,E1
1551,Q4,35,93,0.25,0,1,23.65631052,0,0,E1 Q4,UG,E1
1550,Q4,35,94,0.25,1,1,4.105973786,1,0,E1 Q4,UG,E1
1557,Q4,36,94,1.70006748,0,2,3.95427615,0,0,E1 Q4,UG,E1
1555,Q4,36,95,0.25,0,1,4.501469098,0,1,E1 Q4,UG,E1
1562,Q4,38,96,0.25,0,1,1.976948002,1,1,E1 Q4,UG,E1
1568,Q4,38,97,0.25,0,1,32.49120662,0,1,E1 Q4,UG,E1
1566,Q4,38,98,0.25,0,1,37.74894882,0,1,E1 Q4,UG,E1
1561,Q4,38,99,0.25,0,1,31.95963319,0,0,E1 Q4,UG,E1
1567,Q4,38,100,0.25,0,1,3.896837067,1,0,E1 Q4,UG,E1
1565,Q4,38,101,0.25,1,1,0.424181595,1,1,E1 Q4,UG,E1
1570,Q4,39,101,0.25,0,2,1.381746439,1,0,E1 Q4,UG,E1
1572,Q4,39,102,0.25,0,1,22.73578005,0,1,E1 Q4,UG,E1
1576,Q4,45,104,0.25,1,1,7.350662851,0,0,E1 Q4,UG,E1
1577,Q4,46,104,0.25,0,2,7.317394101,0,0,E1 Q4,UG,E1
1580,Q4,49,105,2.095225639,1,1,1.687828457,1,0,E1 Q4,UG,E1
1582,Q4,50,105,1.552628529,0,2,0.228394878,1,0,E1 Q4,UG,E1
1586,Q4,54,106,0.25,0,3,30.05841912,0,0,E1 Q4,UG,E1
1585,Q4,54,108,56.29647283,1,1,0.263437077,0,0,E1 Q4,UG,E1
1588,Q4,55,108,155.64775,1,2,0.403672216,0,0,E1 Q4,UG,E1
1591,Q5,32,88,54.17839722,1,1,5.965280012,0,0,E1 Q5,UG,E1
1599,Q5,33,88,75.09067282,1,2,4.154513611,0,0,E1 Q5,UG,E1
1603,Q5,34,88,22.85372624,0,3,6.742456597,0,0,E1 Q5,UG,E1
1589,Q5,32,89,68.79734251,1,1,14.84428006,0,0,E1 Q5,UG,E1
1595,Q5,33,89,140.0178583,1,2,6.08426596,0,0,E1 Q5,UG,E1
1605,Q5,34,89,128.8446357,1,3,2.639637059,0,0,E1 Q5,UG,E1
1613,Q5,35,89,265.4433235,1,4,6.65E-09,0,0,E1 Q5,UG,E1
1626,Q5,36,89,125.592383,1,5,16.38917304,0,0,E1 Q5,UG,E1
1629,Q5,37,89,149.9675931,1,6,13.80275504,0,0,E1 Q5,UG,E1
1639,Q5,38,89,184.4273318,1,7,14.90267534,0,0,E1 Q5,UG,E1
1655,Q5,39,89,288.598897,1,8,11.34091755,0,0,E1 Q5,UG,E1
1662,Q5,40,89,298.0081641,1,9,9.573084733,0,0,E1 Q5,UG,E1
1669,Q5,41,89,362.9358054,1,10,8.331206619,0,0,E1 Q5,UG,E1
1674,Q5,45,89,1044.393738,1,14,8.292296463,0,0,E1 Q5,UG,E1
1677,Q5,46,89,962.4569096,1,15,-1.94E-08,0,0,E1 Q5,UG,E1
1683,Q5,49,89,284.2972522,1,18,1.49E-08,0,0,E1 Q5,UG,E1
1685,Q5,50,89,422.2548919,1,19,1.60E-08,0,0,E1 Q5,UG,E1
1687,Q5,51,89,107.6181322,1,20,1.532286292,0,0,E1 Q5,UG,E1
1688,Q5,54,89,137.6198319,1,23,14.11415037,0,0,E1 Q5,UG,E1
1692,Q5,55,89,103.2628223,1,24,10.36858942,0,0,E1 Q5,UG,E1
1590,Q5,32,90,95.40909818,1,1,-1.05E-08,0,0,E1 Q5,UG,E1
1596,Q5,33,90,204.4773524,1,2,0.038585487,0,0,E1 Q5,UG,E1
1608,Q5,34,90,66.08376475,1,3,2.31E-08,0,0,E1 Q5,UG,E1
1617,Q5,35,90,136.9042178,1,4,-1.48E-08,0,0,E1 Q5,UG,E1
1621,Q5,36,90,190.3017185,1,5,-1.46E-08,0,0,E1 Q5,UG,E1
1631,Q5,37,90,241.9548139,1,6,-1.90E-08,0,0,E1 Q5,UG,E1
1645,Q5,38,90,89.47401054,1,7,-2.39E-09,0,0,E1 Q5,UG,E1
1660,Q5,39,90,138.3525341,1,8,-3.52E-09,0,0,E1 Q5,UG,E1
1664,Q5,40,90,100.3138882,1,9,-2.34E-08,0,0,E1 Q5,UG,E1
1668,Q5,41,90,81.18018541,1,10,-1.48E-08,0,0,E1 Q5,UG,E1
1670,Q5,45,90,105.0050618,1,14,0.00465191,0,0,E1 Q5,UG,E1
1678,Q5,46,90,20.0321217,1,15,2.29230505,0,0,E1 Q5,UG,E1
1592,Q5,32,91,35.57742948,1,1,6.587201901,0,0,E1 Q5,UG,E1
1600,Q5,33,91,53.36052216,1,2,3.635850335,0,0,E1 Q5,UG,E1
1602,Q5,34,91,50.91498499,1,3,3.100966744,0,0,E1 Q5,UG,E1
1618,Q5,35,91,33.86374151,1,4,4.916353497,0,0,E1 Q5,UG,E1
1623,Q5,36,91,39.64426957,1,5,4.343990172,0,0,E1 Q5,UG,E1
1630,Q5,37,91,62.69763964,1,6,5.060604251,0,0,E1 Q5,UG,E1
1640,Q5,38,91,46.8943065,1,7,13.28137846,0,0,E1 Q5,UG,E1
1657,Q5,39,91,52.50826723,1,8,13.74508396,0,0,E1 Q5,UG,E1
1663,Q5,40,91,101.6776515,1,9,4.354047984,0,0,E1 Q5,UG,E1
1666,Q5,41,91,82.49346009,1,10,3.649540191,0,0,E1 Q5,UG,E1
1671,Q5,45,91,72.47334503,1,14,3.453773766,0,0,E1 Q5,UG,E1
1680,Q5,46,91,2.633384142,0,15,5.78929565,0,0,E1 Q5,UG,E1
1593,Q5,32,92,51.96176063,1,1,1.007053476,0,0,E1 Q5,UG,E1
1601,Q5,33,92,60.1431824,1,2,6.086862048,0,0,E1 Q5,UG,E1
1607,Q5,34,92,30.98282437,1,3,2.850055793,0,0,E1 Q5,UG,E1
1612,Q5,35,92,70.1887668,1,4,0.093764397,0,0,E1 Q5,UG,E1
1625,Q5,36,92,16.8947586,1,5,2.68678162,0,0,E1 Q5,UG,E1
1628,Q5,37,92,19.17350793,1,6,2.057054237,0,0,E1 Q5,UG,E1
1632,Q5,38,92,39.10266335,1,7,0.521823758,0,0,E1 Q5,UG,E1
1656,Q5,39,92,8.854503697,0,8,1.725742543,0,0,E1 Q5,UG,E1
1594,Q5,32,93,295.0655443,1,1,7.11E-09,0,0,E1 Q5,UG,E1
1597,Q5,33,93,312.6028412,1,2,-1.46E-08,0,0,E1 Q5,UG,E1
1604,Q5,34,93,192.700076,1,3,2.21E-08,0,0,E1 Q5,UG,E1
1611,Q5,35,93,190.7996807,0,4,0.124958921,0,0,E1 Q5,UG,E1
1598,Q5,33,94,35.95302561,1,1,-1.73E-08,0,0,E1 Q5,UG,E1
1609,Q5,34,94,17.31479904,1,2,1.53E-09,1,0,E1 Q5,UG,E1
1619,Q5,35,94,27.74680515,0,3,6.65E-09,1,0,E1 Q5,UG,E1
1606,Q5,34,95,0.25,0,1,11.55484957,0,0,E1 Q5,UG,E1
1615,Q5,35,96,0.25,0,1,12.39270895,0,1,E1 Q5,UG,E1
1610,Q5,35,97,0.25,0,1,3.695294098,1,1,E1 Q5,UG,E1
1614,Q5,35,98,0.25,0,1,17.81396755,0,1,E1 Q5,UG,E1
1616,Q5,35,99,0.25,0,1,14.30293005,0,1,E1 Q5,UG,E1
1620,Q5,36,100,0.25,0,1,4.962662849,0,1,E1 Q5,UG,E1
1624,Q5,36,101,0.25,0,1,1.03307847,1,1,E1 Q5,UG,E1
1627,Q5,36,102,0.25,0,1,1.336497221,1,0,E1 Q5,UG,E1
1622,Q5,36,103,0.25,0,1,4.022899567,1,0,E1 Q5,UG,E1
1641,Q5,38,104,0.25,0,1,8.898926915,0,1,E1 Q5,UG,E1
1642,Q5,38,105,0.25,0,1,17.56520817,0,1,E1 Q5,UG,E1
1635,Q5,38,106,0.25,0,1,19.62860896,0,1,E1 Q5,UG,E1
1637,Q5,38,107,0.25,0,1,19.87621677,0,1,E1 Q5,UG,E1
1653,Q5,38,108,0.25,0,1,33.63965741,0,1,E1 Q5,UG,E1
1644,Q5,38,109,0.25,0,1,33.30215741,0,1,E1 Q5,UG,E1
1652,Q5,38,110,0.25,0,1,36.17707928,0,1,E1 Q5,UG,E1
1638,Q5,38,111,0.25,0,1,9.117675353,0,1,E1 Q5,UG,E1
1633,Q5,38,112,0.25,0,1,0.795180814,1,1,E1 Q5,UG,E1
1643,Q5,38,113,0.25,0,1,32.74332694,0,1,E1 Q5,UG,E1
1634,Q5,38,114,0.25,0,1,21.20017536,0,1,E1 Q5,UG,E1
1650,Q5,38,115,0.25,0,1,22.55012849,0,1,E1 Q5,UG,E1
1646,Q5,38,116,0.25,0,1,15.73749802,0,1,E1 Q5,UG,E1
1651,Q5,38,117,0.25,0,1,6.918574569,0,1,E1 Q5,UG,E1
1649,Q5,38,118,0.25,0,1,10.92776676,0,1,E1 Q5,UG,E1
1647,Q5,38,119,0.25,0,1,2.574709722,1,1,E1 Q5,UG,E1
1648,Q5,38,120,0.25,0,1,19.18136833,0,1,E1 Q5,UG,E1
1636,Q5,38,121,0.25,0,1,3.103877691,1,1,E1 Q5,UG,E1
1654,Q5,39,122,0.25,0,1,8.477190196,0,1,E1 Q5,UG,E1
1661,Q5,39,123,0.25,1,1,19.26194567,0,1,E1 Q5,UG,E1
1665,Q5,40,123,0.25,0,2,18.60311442,0,0,E1 Q5,UG,E1
1659,Q5,39,124,0.25,0,1,20.58609021,0,1,E1 Q5,UG,E1
1658,Q5,39,125,0.25,0,1,32.49943631,0,1,E1 Q5,UG,E1
1667,Q5,41,126,28.28760369,0,1,-1.35E-08,0,0,E1 Q5,UG,E1
1672,Q5,45,127,0.25,1,4,0.634308157,1,0,E1 Q5,UG,E1
1681,Q5,46,127,0.25,1,5,2.717308159,1,0,E1 Q5,UG,E1
1682,Q5,49,127,32.21270543,1,8,0.42268314,0,0,E1 Q5,UG,E1
1684,Q5,50,127,18.96650055,1,9,2.48E-08,0,0,E1 Q5,UG,E1
1686,Q5,51,127,5.566193805,1,10,1.227273765,1,0,E1 Q5,UG,E1
1689,Q5,54,127,68.76689223,1,13,-1.46E-08,0,0,E1 Q5,UG,E1
1690,Q5,55,127,114.8020439,1,14,1.50E-08,0,0,E1 Q5,UG,E1
1675,Q5,45,131,0.25,1,1,17.06950817,0,1,E1 Q5,UG,E1
1679,Q5,46,131,0.25,0,2,16.21438395,0,0,E1 Q5,UG,E1
1673,Q5,45,132,0.25,1,1,27.31693787,0,0,E1 Q5,UG,E1
1676,Q5,46,132,0.25,1,2,25.39344099,0,0,E1 Q5,UG,E1
1691,Q5,55,133,0.25,0,1,7.276189414,0,0,E1 Q5,UG,E1
1694,Q6,32,94,94.93580873,1,1,2.53E-08,0,0,E1 Q6,UG,E1
1701,Q6,33,94,68.27917941,0,2,7.72E-09,0,0,E1 Q6,UG,E1
1696,Q6,32,95,102.4041589,1,1,7.734683186,0,0,E1 Q6,UG,E1
1705,Q6,33,95,153.8395256,1,2,10.28776754,0,0,E1 Q6,UG,E1
1709,Q6,34,95,131.8513396,1,3,11.05886755,0,0,E1 Q6,UG,E1
1716,Q6,35,95,237.9440254,1,4,9.012877681,0,0,E1 Q6,UG,E1
1732,Q6,36,95,82.12300468,1,5,10.26496053,0,0,E1 Q6,UG,E1
1802,Q6,37,95,127.6597646,1,6,12.14559646,0,0,E1 Q6,UG,E1
1807,Q6,38,95,187.8228729,1,7,10.17689331,0,0,E1 Q6,UG,E1
1822,Q6,39,95,226.4905402,1,8,13.24327225,0,0,E1 Q6,UG,E1
1825,Q6,40,95,399.9115697,1,9,6.273543334,0,0,E1 Q6,UG,E1
1828,Q6,41,95,198.39629,1,10,8.877590976,0,0,E1 Q6,UG,E1
1831,Q6,45,95,687.960591,1,14,5.28702535,0,0,E1 Q6,UG,E1
1832,Q6,46,95,545.995594,1,15,2.5470855,0,0,E1 Q6,UG,E1
1835,Q6,49,95,525.6430092,1,18,1.74E-09,0,0,E1 Q6,UG,E1
1838,Q6,50,95,490.3494951,1,19,-7.90E-09,0,0,E1 Q6,UG,E1
1839,Q6,51,95,459.1060778,1,20,9.94E-09,0,0,E1 Q6,UG,E1
1841,Q6,54,95,783.3732906,1,23,4.20E-09,0,0,E1 Q6,UG,E1
1844,Q6,55,95,1022.871182,1,24,2.76E-09,0,0,E1 Q6,UG,E1
1697,Q6,32,96,126.2454292,1,1,-1.97E-08,0,0,E1 Q6,UG,E1
1700,Q6,33,96,169.5473322,1,2,-1.97E-08,0,0,E1 Q6,UG,E1
1708,Q6,34,96,82.03555328,1,3,0.0161558,0,0,E1 Q6,UG,E1
1713,Q6,35,96,26.9287129,1,4,6.32E-09,0,0,E1 Q6,UG,E1
1729,Q6,36,96,41.54477403,1,5,-4.72E-09,0,0,E1 Q6,UG,E1
1800,Q6,37,96,40.76731576,1,6,7.04514334,0,0,E1 Q6,UG,E1
1814,Q6,38,96,98.11116813,1,7,4.564092523,0,0,E1 Q6,UG,E1
1820,Q6,39,96,115.8969535,0,8,0.759671452,0,0,E1 Q6,UG,E1
1693,Q6,32,97,13.07477816,1,1,1.523257354,0,0,E1 Q6,UG,E1
1704,Q6,33,97,37.07700321,0,2,5.900547246,0,0,E1 Q6,UG,E1
1695,Q6,32,98,59.71409802,0,1,20.04526754,0,0,E1 Q6,UG,E1
1698,Q6,32,99,10.71350391,0,1,-2.58E-08,1,0,E1 Q6,UG,E1
1699,Q6,32,100,108.9402535,1,1,7.007470652,0,0,E1 Q6,UG,E1
1703,Q6,33,100,218.2751366,1,2,7.673308186,0,0,E1 Q6,UG,E1
1710,Q6,34,100,84.52739898,1,3,6.9322933,0,0,E1 Q6,UG,E1
1720,Q6,35,100,52.75262488,1,4,5.550348025,0,0,E1 Q6,UG,E1
1735,Q6,36,100,26.3939272,1,5,7.156441,0,0,E1 Q6,UG,E1
1801,Q6,37,100,46.29266759,1,6,5.378313614,0,0,E1 Q6,UG,E1
1803,Q6,38,100,22.12845481,0,7,5.47556441,0,0,E1 Q6,UG,E1
1702,Q6,33,101,37.64760892,0,1,11.35210035,0,0,E1 Q6,UG,E1
1706,Q6,33,102,25.82813408,0,1,-1.97E-08,0,0,E1 Q6,UG,E1
1707,Q6,33,103,33.07358528,0,1,-1.97E-08,0,0,E1 Q6,UG,E1
1719,Q6,35,104,0.25,0,1,14.90660661,0,1,E1 Q6,UG,E1
1718,Q6,35,105,0.25,0,1,13.01552614,0,1,E1 Q6,UG,E1
1717,Q6,35,106,0.25,0,1,7.522362851,0,1,E1 Q6,UG,E1
1721,Q6,35,107,0.25,0,1,2.121487846,1,1,E1 Q6,UG,E1
1714,Q6,35,108,0.25,0,1,7.77362457,0,1,E1 Q6,UG,E1
1712,Q6,35,109,0.25,0,1,0.981944095,1,1,E1 Q6,UG,E1
1711,Q6,35,110,0.25,0,1,6.816408163,0,1,E1 Q6,UG,E1
1715,Q6,35,111,0.25,0,1,4.164391754,1,1,E1 Q6,UG,E1
1730,Q6,36,112,0.25,1,1,2.078401909,1,1,E1 Q6,UG,E1
1818,Q6,39,112,16.13051025,1,4,-1.89E-09,1,0,E1 Q6,UG,E1
1823,Q6,40,112,7.840538679,1,5,4.57E-09,1,0,E1 Q6,UG,E1
1829,Q6,41,112,10.49659043,0,6,1.09E-08,1,0,E1 Q6,UG,E1
1738,Q6,36,113,0.25,0,1,5.634845662,0,1,E1 Q6,UG,E1
1740,Q6,36,114,0.25,0,1,18.01487224,0,1,E1 Q6,UG,E1
1741,Q6,36,115,0.25,0,1,10.5868566,0,1,E1 Q6,UG,E1
1770,Q6,36,116,0.25,0,1,9.776527697,0,1,E1 Q6,UG,E1
1758,Q6,36,117,0.25,0,1,0.547780032,1,1,E1 Q6,UG,E1
1786,Q6,36,118,0.25,0,1,0.72785347,1,1,E1 Q6,UG,E1
1787,Q6,36,119,0.25,0,1,4.779498786,0,1,E1 Q6,UG,E1
1785,Q6,36,120,0.25,0,1,5.409754256,0,1,E1 Q6,UG,E1
1790,Q6,36,121,0.25,0,1,15.80897692,0,1,E1 Q6,UG,E1
1796,Q6,36,122,0.25,0,1,18.41720817,0,1,E1 Q6,UG,E1
1777,Q6,36,123,0.25,0,1,19.40761052,0,1,E1 Q6,UG,E1
1791,Q6,36,124,0.25,0,1,22.42383474,0,1,E1 Q6,UG,E1
1765,Q6,36,125,0.25,0,1,22.6939449,0,1,E1 Q6,UG,E1
1779,Q6,36,126,0.25,0,1,28.27621131,0,1,E1 Q6,UG,E1
1780,Q6,36,127,0.25,0,1,1.715426908,1,1,E1 Q6,UG,E1
1781,Q6,36,128,0.25,0,1,10.08882692,0,1,E1 Q6,UG,E1
1782,Q6,36,129,0.25,0,1,28.88678631,0,1,E1 Q6,UG,E1
1772,Q6,36,130,0.25,0,1,37.44025897,0,1,E1 Q6,UG,E1
1798,Q6,36,131,0.25,0,1,36.94505819,0,1,E1 Q6,UG,E1
1792,Q6,36,132,0.25,0,1,20.58091443,0,1,E1 Q6,UG,E1
1773,Q6,36,133,0.25,0,1,2.663639409,1,1,E1 Q6,UG,E1
1746,Q6,36,134,0.25,0,1,2.303493315,1,1,E1 Q6,UG,E1
1774,Q6,36,135,0.25,0,1,3.83411441,1,1,E1 Q6,UG,E1
1762,Q6,36,136,0.25,0,1,5.229681599,0,1,E1 Q6,UG,E1
1763,Q6,36,137,0.25,0,1,9.461399572,0,1,E1 Q6,UG,E1
1793,Q6,36,138,0.25,0,1,11.30446051,0,1,E1 Q6,UG,E1
1797,Q6,36,139,0.25,0,1,10.9470027,0,1,E1 Q6,UG,E1
1789,Q6,36,140,0.25,0,1,14.72853786,0,1,E1 Q6,UG,E1
1794,Q6,36,141,0.25,0,1,10.71922301,0,1,E1 Q6,UG,E1
1795,Q6,36,142,0.25,0,1,18.60010974,0,1,E1 Q6,UG,E1
1788,Q6,36,143,0.25,0,1,15.51366911,0,1,E1 Q6,UG,E1
1768,Q6,36,144,0.25,0,1,15.96385192,0,1,E1 Q6,UG,E1
1769,Q6,36,145,0.25,0,1,15.24355973,0,1,E1 Q6,UG,E1
1757,Q6,36,146,0.25,0,1,10.92180504,0,1,E1 Q6,UG,E1
1745,Q6,36,147,0.25,0,1,9.16609254,0,1,E1 Q6,UG,E1
1744,Q6,36,148,0.25,0,1,8.040635508,0,1,E1 Q6,UG,E1
1756,Q6,36,149,0.25,0,1,9.031037071,0,1,E1 Q6,UG,E1
1743,Q6,36,150,0.25,0,1,10.69671364,0,1,E1 Q6,UG,E1
1726,Q6,36,151,0.25,0,1,7.365361289,0,1,E1 Q6,UG,E1
1723,Q6,36,152,0.25,0,1,3.628844098,1,1,E1 Q6,UG,E1
1733,Q6,36,153,0.25,0,1,1.490476127,1,1,E1 Q6,UG,E1
1725,Q6,36,154,0.25,0,1,0.770183158,1,1,E1 Q6,UG,E1
1722,Q6,36,155,0.25,0,1,6.397468319,0,1,E1 Q6,UG,E1
1727,Q6,36,156,0.25,0,1,8.063144102,0,1,E1 Q6,UG,E1
1724,Q6,36,157,0.25,0,1,8.198199571,0,1,E1 Q6,UG,E1
1739,Q6,36,158,0.25,0,1,7.072742538,0,1,E1 Q6,UG,E1
1731,Q6,36,159,0.25,0,1,5.362048006,0,1,E1 Q6,UG,E1
1742,Q6,36,160,0.25,0,1,4.911865193,0,1,E1 Q6,UG,E1
1759,Q6,36,161,0.25,0,1,10.22402145,0,1,E1 Q6,UG,E1
1760,Q6,36,162,0.25,0,1,13.64541051,0,1,E1 Q6,UG,E1
1775,Q6,36,163,0.25,0,1,9.323655822,0,1,E1 Q6,UG,E1
1776,Q6,36,164,0.25,0,1,4.551718317,0,1,E1 Q6,UG,E1
1750,Q6,36,165,0.25,0,1,1.400439408,1,1,E1 Q6,UG,E1
1764,Q6,36,166,0.25,0,1,15.76126989,0,1,E1 Q6,UG,E1
1736,Q6,36,167,0.25,0,1,17.20185505,0,1,E1 Q6,UG,E1
1728,Q6,36,168,0.25,0,1,16.43654411,0,1,E1 Q6,UG,E1
1751,Q6,36,169,0.25,0,1,21.43357302,0,1,E1 Q6,UG,E1
1752,Q6,36,170,0.25,0,1,26.34325349,0,1,E1 Q6,UG,E1
1753,Q6,36,171,0.25,0,1,27.24093084,0,1,E1 Q6,UG,E1
1754,Q6,36,172,0.25,0,1,14.00555739,0,1,E1 Q6,UG,E1
1755,Q6,36,173,0.25,0,1,7.410379257,0,1,E1 Q6,UG,E1
1783,Q6,36,174,0.25,0,1,30.23733475,0,1,E1 Q6,UG,E1
1771,Q6,36,175,0.25,0,1,12.70002692,0,1,E1 Q6,UG,E1
1747,Q6,36,176,0.25,0,1,42.58933554,0,1,E1 Q6,UG,E1
1761,Q6,36,177,0.25,0,1,38.94285507,0,1,E1 Q6,UG,E1
1749,Q6,36,178,0.25,0,1,22.17623474,0,1,E1 Q6,UG,E1
1734,Q6,36,179,0.25,0,1,9.481080041,0,1,E1 Q6,UG,E1
1748,Q6,36,180,0.25,0,1,11.73199411,0,1,E1 Q6,UG,E1
1737,Q6,36,181,0.25,0,1,16.00873083,0,1,E1 Q6,UG,E1
1778,Q6,36,182,0.25,0,1,13.57774333,0,1,E1 Q6,UG,E1
1784,Q6,36,183,0.25,0,1,20.42052146,0,1,E1 Q6,UG,E1
1766,Q6,36,184,0.25,0,1,28.23119334,0,1,E1 Q6,UG,E1
1767,Q6,36,185,0.25,0,1,18.37219021,0,1,E1 Q6,UG,E1
1799,Q6,37,186,0.25,0,1,13.70629958,0,1,E1 Q6,UG,E1
1811,Q6,38,187,0.25,0,1,14.05734801,0,1,E1 Q6,UG,E1
1809,Q6,38,188,0.25,0,1,7.957965195,0,1,E1 Q6,UG,E1
1805,Q6,38,189,0.25,0,1,19.94120896,0,1,E1 Q6,UG,E1
1806,Q6,38,190,0.25,0,1,12.80832614,0,1,E1 Q6,UG,E1
1813,Q6,38,191,0.25,0,1,12.18063239,0,1,E1 Q6,UG,E1
1808,Q6,38,192,0.25,0,1,9.841046447,0,1,E1 Q6,UG,E1
1810,Q6,38,193,0.25,0,1,13.89252379,0,1,E1 Q6,UG,E1
1804,Q6,38,194,0.25,0,1,15.19801676,0,1,E1 Q6,UG,E1
1815,Q6,38,195,0.25,0,1,3.664912848,1,1,E1 Q6,UG,E1
1812,Q6,38,196,0.25,0,1,15.07752614,0,1,E1 Q6,UG,E1
1816,Q6,38,197,0.25,0,1,31.739941,0,1,E1 Q6,UG,E1
1819,Q6,39,198,0.25,0,1,0.916408158,1,1,E1 Q6,UG,E1
1817,Q6,39,199,0.25,1,1,13.87753708,0,1,E1 Q6,UG,E1
1826,Q6,40,199,4.581681387,0,2,12.73151991,0,0,E1 Q6,UG,E1
1821,Q6,39,200,0.25,0,1,14.87416676,0,1,E1 Q6,UG,E1
1824,Q6,40,201,17.56184622,0,1,1.114550326,0,0,E1 Q6,UG,E1
1827,Q6,41,202,0.25,0,1,10.16258317,0,1,E1 Q6,UG,E1
1830,Q6,45,204,0.25,0,1,8.875383165,0,1,E1 Q6,UG,E1
1833,Q6,46,205,0.25,1,1,10.53249489,0,1,E1 Q6,UG,E1
1834,Q6,49,206,93.50120164,1,1,1.74E-09,0,0,E1 Q6,UG,E1
1836,Q6,50,206,49.37565714,1,2,0.056615191,0,0,E1 Q6,UG,E1
1840,Q6,51,206,30.96806898,1,3,0.056540988,1,0,E1 Q6,UG,E1
1843,Q6,54,206,92.21875692,0,6,0.112602678,0,0,E1 Q6,UG,E1
1837,Q6,50,207,96.63673899,1,1,-1.43E-08,0,0,E1 Q6,UG,E1
1842,Q6,54,207,128.750387,1,5,4.20E-09,0,0,E1 Q6,UG,E1
1847,Q6,55,207,30.15942966,1,6,-2.49E-08,1,0,E1 Q6,UG,E1
1846,Q6,55,225,0.25,0,1,11.4964816,0,1,E1 Q6,UG,E1
1845,Q6,55,226,0.25,0,1,12.87471129,0,1,E1 Q6,UG,E1
1848,Q6,55,227,0.25,0,1,13.96139254,0,1,E1 Q6,UG,E1
1853,Q7,29,101,113.4429956,1,7,9.177798888,0,0,P1 E1 Q1,UG,P1E1
1857,Q7,30,101,146.7505289,1,8,9.9634277,0,0,P1 E1 Q1,UG,P1E1
1860,Q7,31,101,139.037865,1,9,10.890991,0,0,P1 E1 Q1,UG,P1E1
1869,Q7,33,101,196.4395672,0,11,13.98588158,0,0,P1 E1 Q1,UG,P1E1
1852,Q7,29,102,16.73168961,1,4,19.87426417,0,0,P1 E1 Q1,UG,P1E1
1854,Q7,30,102,106.0837369,1,5,13.99243865,0,0,P1 E1 Q1,UG,P1E1
1859,Q7,31,102,133.4393279,1,6,12.16246666,0,0,P1 E1 Q1,UG,P1E1
1862,Q7,32,102,524.743503,1,7,7.2800363,0,0,P1 E1 Q1,UG,P1E1
1868,Q7,33,102,645.8367216,1,8,5.505723766,0,0,P1 E1 Q1,UG,P1E1
1873,Q7,34,102,410.430592,1,9,3.0297605,0,0,P1 E1 Q1,UG,P1E1
1889,Q7,35,102,612.0612662,1,10,1.741471453,0,0,P1 E1 Q1,UG,P1E1
1894,Q7,36,102,1083.051938,1,11,1.96E-08,0,0,P1 E1 Q1,UG,P1E1
1901,Q7,37,102,1467.359325,1,12,-1.32E-08,0,0,P1 E1 Q1,UG,P1E1
1909,Q7,38,102,1894.312516,1,13,-1.67E-08,0,0,P1 E1 Q1,UG,P1E1
1926,Q7,39,102,2162.941971,1,14,1.72E-08,0,0,P1 E1 Q1,UG,P1E1
1933,Q7,40,102,1899.994744,1,15,-5.03E-09,0,0,P1 E1 Q1,UG,P1E1
